#{"t_start": 1660571251.3926332, "env_id": "Pusher-v1"}
-0.207929,1,29876.618675
-0.170343,1,29887.011703
-0.102919,1,29899.742944
-0.153449,1,29910.184852
-0.126698,1,29925.104964
-0.146286,1,29938.669659
-0.105598,1,29953.425657
-0.056398,1,29970.909318
-0.210324,1,29982.807982
-0.103113,1,29989.481422
-0.066155,1,30005.723369
-0.134624,1,30016.419533
-0.05581,1,30031.521146
-0.092784,1,30042.795407
-0.153649,1,30057.560396
-0.131774,1,30066.960172
-0.102937,1,30078.875134
-0.08103,1,30084.862015
-0.169651,1,30095.058638
-0.116257,1,30107.667644
-0.1525,1,30118.1879
-0.061035,1,30133.00398
-0.130357,1,30144.766115
-0.173918,1,30158.305943
-0.193401,1,30172.402113
-0.134423,1,30182.416027
-0.045133,1,30192.273594
-0.130697,1,30202.516004
-0.114557,1,30212.480615
-0.186305,1,30222.901278
-0.159452,1,30235.786887
-0.252153,1,30246.725123
-0.083807,1,30261.098772
-0.080261,1,30271.503148
-0.23012,1,30282.015044
-0.159281,1,30293.734903
-0.145689,1,30304.122703
-0.114489,1,30320.889436
-0.148605,1,30329.574845
-0.105139,1,30342.252457
-0.196099,1,30354.774337
-0.119506,1,30367.268215
-0.171018,1,30381.952667
-0.082453,1,30400.459545
-0.14378,1,30412.786072
-0.131329,1,30432.341795
-0.18188,1,30444.174691
-0.190932,1,30456.858776
-0.099102,1,30471.902051
-0.143752,1,30485.04879
-0.186087,1,30500.336475
-0.086383,1,30506.913481
-0.159384,1,30518.016225
-0.140058,1,30524.331786
-0.083468,1,30536.774867
-0.096149,1,30542.829298
-0.142559,1,30556.176082
-0.130769,1,30569.182247
-0.132847,1,30580.879912
-0.106192,1,30592.590974
-0.133567,1,30604.237442
-0.153524,1,30615.215489
-0.124184,1,30628.917366
-0.072617,1,30644.749839
-0.151746,1,30657.856767
-0.116622,1,30671.334683
-0.13202,1,30682.856042
-0.110154,1,30694.556235
-0.159685,1,30707.119499
-0.145598,1,30720.44546
-0.146826,1,30741.362934
-0.1196,1,30755.096475
-0.13895,1,30763.99949
-0.061835,1,30772.747004
-0.112248,1,30785.085168
-0.082948,1,30797.816339
-0.162638,1,30804.217026
-0.116342,1,30819.597454
-0.137877,1,30836.374463
-0.196772,1,30848.579255
-0.269954,1,30863.052768
-0.185364,1,30875.443147
-0.112748,1,30884.429847
-0.090311,1,30900.259976
-0.119239,1,30912.754843
-0.1321,1,30921.838948
-0.106584,1,30931.290998
-0.144083,1,30941.807285
-0.173664,1,30960.879724
-0.089318,1,30977.131216
-0.073219,1,30987.662869
-0.087001,1,30994.406813
-0.174264,1,31006.270728
-0.091003,1,31019.978045
-0.092797,1,31027.347937
-0.146223,1,31037.797363
-0.103504,1,31051.290809
-0.154552,1,31062.729906
-0.208141,1,31074.510059
-0.146232,1,31090.081428
-0.099961,1,31105.13686
-0.143152,1,31114.683124
-0.115748,1,31125.203552
-0.201751,1,31144.850429
-0.185877,1,31163.755431
-0.129867,1,31176.911767
-0.220908,1,31187.502351
-0.132093,1,31200.289443
-0.107006,1,31210.469824
-0.181831,1,31219.612115
-0.155484,1,31230.301526
-0.088895,1,31239.569368
-0.095386,1,31251.868842
-0.191751,1,31270.281325
-0.104628,1,31280.68777
-0.13371,1,31293.742383
-0.161441,1,31305.866624
-0.134427,1,31318.127558
-0.173379,1,31330.388018
-0.202011,1,31339.375901
-0.125518,1,31353.09943
-0.149806,1,31363.953764
-0.144662,1,31378.041644
-0.107292,1,31389.928018
-0.074391,1,31402.378649
-0.179437,1,31411.213902
-0.067428,1,31423.331441
-0.250948,1,31428.836879
-0.164715,1,31439.967614
-0.196567,1,31450.135651
-0.229463,1,31460.805687
-0.09296,1,31473.490265
-0.105718,1,31489.725624
-0.085246,1,31502.203093
-0.169029,1,31515.046576
-0.145454,1,31531.069023
-0.125377,1,31541.641118
-0.139352,1,31553.21592
-0.140969,1,31566.938757
-0.139335,1,31580.238586
-0.032858,1,31591.073908
-0.055161,1,31603.18817
-0.151113,1,31613.978151
-0.152989,1,31629.208091
-0.141357,1,31643.056941
-0.057658,1,31655.833336
-0.101564,1,31668.51247
-0.184116,1,31674.440295
-0.115865,1,31685.35865
-0.151686,1,31700.965749
-0.21675,1,31712.574515
-0.101444,1,31725.157534
-0.083937,1,31735.50347
-0.186671,1,31745.498928
-0.200686,1,31755.698206
-0.225831,1,31761.904626
-0.154745,1,31770.516736
-0.256204,1,31783.516242
-0.177277,1,31799.474712
-0.066542,1,31811.422279
-0.083926,1,31821.43942
-0.064337,1,31838.036517
-0.033163,1,31848.269495
-0.112257,1,31859.394605
-0.141544,1,31873.424574
-0.174156,1,31883.564307
-0.147726,1,31902.119331
-0.102508,1,31914.819669
-0.086173,1,31924.03286
-0.115454,1,31938.448111
-0.164542,1,31952.799191
-0.155746,1,31964.533366
-0.245411,1,31977.924294
-0.206147,1,31990.70658
-0.16105,1,32002.483737
-0.183802,1,32013.026452
-0.237201,1,32026.878253
-0.10258,1,32037.943801
-0.073371,1,32053.645737
-0.22539,1,32068.328102
-0.086057,1,32083.250307
-0.184972,1,32092.922728
-0.139368,1,32102.484736
-0.179904,1,32114.976533
-0.161331,1,32125.222618
-0.138289,1,32135.993001
-0.095743,1,32155.58159
-0.263967,1,32165.847705
-0.171818,1,32172.174436
-0.118789,1,32183.619241
-0.166907,1,32189.432009
-0.05036,1,32203.647339
-0.144459,1,32222.235488
-0.128176,1,32236.682493
-0.077697,1,32250.170224
-0.182021,1,32264.618407
-0.145729,1,32276.813611
-0.059952,1,32292.859131
-0.128142,1,32305.131619
-0.121657,1,32315.995901
-0.087999,1,32329.159342
-0.101328,1,32340.941579
-0.118036,1,32353.912875
-0.169804,1,32364.376936
-0.162735,1,32373.72336
-0.158449,1,32387.014524
-0.029627,1,32398.827372
-0.061774,1,32412.812921
-0.114839,1,32431.54263
-0.24622,1,32443.87774
-0.186738,1,32454.240718
-0.190116,1,32465.170253
-0.106871,1,32476.245126
-0.054315,1,32491.454382
-0.025293,1,32507.234113
-0.096948,1,32518.471114
-0.142266,1,32536.701051
-0.169333,1,32554.586366
-0.131073,1,32565.90228
-0.158029,1,32579.528111
-0.167493,1,32598.128714
-0.038496,1,32606.006778
-0.059713,1,32624.157583
-0.120504,1,32630.000049
-0.086127,1,32644.34406
-0.125196,1,32657.118078
-0.212959,1,32667.392182
-0.080441,1,32680.435216
-0.09387,1,32689.487237
-0.179125,1,32700.260535
-0.087718,1,32715.39344
-0.17137,1,32724.89721
-0.157225,1,32736.789236
-0.111231,1,32747.449602
-0.162883,1,32756.185076
-0.164447,1,32769.568367
-0.139053,1,32780.554797
-0.130403,1,32791.175921
-0.09686,1,32801.315601
-0.150062,1,32815.890875
-0.151493,1,32828.223903
-0.160388,1,32842.209286
-0.172372,1,32857.689759
-0.114901,1,32870.528461
-0.206661,1,32888.046975
-0.123675,1,32905.845063
-0.226074,1,32916.794587
-0.256354,1,32925.45331
-0.163538,1,32936.360568
-0.170189,1,32948.169374
-0.107127,1,32960.338164
-0.109688,1,32973.346607
-0.170134,1,32990.188941
-0.198206,1,33002.027586
-0.160806,1,33016.028337
-0.088264,1,33030.908802
-0.130341,1,33045.690337
-0.222744,1,33057.944076
-0.093347,1,33075.914401
-0.140536,1,33091.263689
-0.235215,1,33101.54476
-0.127846,1,33111.520566
-0.13132,1,33123.77931
-0.187046,1,33134.340066
-0.15542,1,33151.920357
-0.218631,1,33160.785975
-0.154134,1,33177.219535
-0.087796,1,33190.318436
-0.094243,1,33202.208034
-0.092166,1,33217.248729
-0.203134,1,33222.887101
-0.253139,1,33235.986955
-0.105428,1,33246.234867
-0.159849,1,33257.915355
-0.235814,1,33270.27026
-0.156422,1,33281.171165
-0.092491,1,33290.061893
-0.218184,1,33302.676661
-0.101643,1,33311.546247
-0.167359,1,33324.546491
-0.130223,1,33334.952246
-0.106684,1,33348.993001
-0.176043,1,33362.539778
-0.044963,1,33372.970118
-0.138124,1,33387.362032
-0.078332,1,33396.364676
-0.218843,1,33406.462263
-0.101356,1,33420.785666
-0.099163,1,33434.477082
-0.17209,1,33444.798016
-0.031063,1,33460.719911
-0.134188,1,33471.387753
-0.171804,1,33482.357188
-0.153535,1,33493.357504
-0.178421,1,33506.792884
-0.119866,1,33512.802622
-0.10253,1,33522.243798
-0.191768,1,33532.893194
-0.174782,1,33545.150344
-0.152713,1,33556.914794
-0.101677,1,33570.484471
-0.16144,1,33580.896857
-0.201767,1,33590.363401
-0.099596,1,33600.718416
-0.078582,1,33611.150179
-0.243793,1,33620.191591
-0.176515,1,33631.177295
-0.225948,1,33648.697134
-0.119494,1,33661.156488
-0.168488,1,33670.633046
-0.102219,1,33682.866684
-0.112688,1,33694.373344
-0.117586,1,33710.794901
-0.053331,1,33729.857288
-0.161478,1,33744.017757
-0.098372,1,33752.884701
-0.049649,1,33762.557934
-0.081707,1,33772.245189
-0.220366,1,33781.032944
-0.117899,1,33791.495868
-0.149129,1,33800.895508
-0.08234,1,33811.440096
-0.054527,1,33824.266374
-0.161469,1,33840.548196
-0.151145,1,33854.301204
-0.229864,1,33869.559373
-0.033838,1,33883.372805
-0.081938,1,33893.367454
-0.173645,1,33906.015294
-0.165051,1,33921.583966
-0.152083,1,33935.873388
-0.197606,1,33950.689541
-0.119992,1,33965.787862
-0.050726,1,33975.996886
-0.164119,1,33986.386306
-0.176044,1,33999.855105
-0.14307,1,34010.28295
-0.210893,1,34027.515544
-0.046663,1,34036.303843
-0.159849,1,34052.628945
-0.136732,1,34075.084611
-0.068659,1,34087.256387
-0.136979,1,34101.977782
-0.17739,1,34114.093604
-0.144228,1,34128.303398
-0.105899,1,34137.405894
-0.201522,1,34152.656376
-0.145847,1,34163.510821
-0.182021,1,34169.517282
-0.093354,1,34180.323282
-0.166841,1,34192.33262
-0.200246,1,34202.636128
-0.122624,1,34212.86968
-0.16748,1,34226.799276
-0.082808,1,34239.174793
-0.225316,1,34250.032185
-0.107738,1,34262.903263
-0.117683,1,34275.280298
-0.236549,1,34286.538438
-0.17231,1,34299.766396
-0.083519,1,34312.030578
-0.113391,1,34322.516921
-0.2043,1,34335.00407
-0.251116,1,34344.507379
-0.091742,1,34354.748946
-0.128368,1,34369.096026
-0.118008,1,34379.756725
-0.049093,1,34396.08538
-0.098953,1,34405.769287
-0.110065,1,34415.469731
-0.213425,1,34426.258325
-0.117468,1,34441.016325
-0.03448,1,34451.092828
-0.126593,1,34464.858378
-0.08679,1,34474.899972
-0.151249,1,34487.436421
-0.10008,1,34499.350382
-0.183382,1,34512.997539
-0.182969,1,34527.524321
-0.167734,1,34540.883882
-0.07439,1,34553.4539
-0.220522,1,34568.330477
-0.119752,1,34583.420685
-0.195606,1,34596.790395
-0.105298,1,34614.779171
-0.098908,1,34628.857094
-0.161537,1,34638.366647
-0.234778,1,34643.995902
-0.212195,1,34655.027474
-0.075285,1,34663.992151
-0.193725,1,34674.989
-0.236639,1,34684.240452
-0.088548,1,34694.590168
-0.109519,1,34704.937148
-0.101583,1,34719.653855
-0.151476,1,34725.880618
-0.154644,1,34738.61146
-0.177115,1,34754.578689
-0.228091,1,34765.379008
-0.125712,1,34778.753039
-0.162936,1,34792.591429
-0.198337,1,34810.306452
-0.086794,1,34822.644984
-0.071953,1,34834.829221
-0.064442,1,34854.855934
-0.165824,1,34867.4949
-0.200375,1,34880.574149
-0.150615,1,34903.665685
-0.176417,1,34917.614311
-0.05674,1,34932.640578
-0.119674,1,34945.890765
-0.09279,1,34958.883461
-0.171291,1,34971.729839
-0.108537,1,34981.73828
-0.053839,1,34993.8368
-0.136432,1,35003.303501
-0.169673,1,35016.086778
-0.112929,1,35028.657331
-0.104555,1,35041.088316
-0.17596,1,35051.601232
-0.118815,1,35062.040469
-0.048523,1,35074.816386
-0.169972,1,35084.295027
-0.188359,1,35096.917016
-0.154709,1,35109.048128
-0.207094,1,35120.981737
-0.075055,1,35133.132823
-0.145414,1,35148.943919
-0.203832,1,35159.299986
-0.153531,1,35169.755542
-0.090709,1,35183.178839
-0.101741,1,35200.980078
-0.173138,1,35214.039001
-0.217899,1,35224.931017
-0.200848,1,35240.735588
-0.127296,1,35254.593214
-0.185447,1,35263.424169
-0.081682,1,35273.527308
-0.151407,1,35283.230226
-0.179563,1,35293.945668
-0.1937,1,35306.569659
-0.076555,1,35313.183956
-0.140109,1,35328.470014
-0.137057,1,35340.762656
-0.108188,1,35353.554385
-0.108388,1,35366.640063
-0.064245,1,35379.476173
-0.164551,1,35388.561918
-0.138798,1,35398.330239
-0.060999,1,35410.419221
-0.127324,1,35420.732166
-0.149678,1,35430.873158
-0.065159,1,35445.110506
-0.131914,1,35455.649422
-0.200843,1,35466.564661
-0.086879,1,35481.896733
-0.149637,1,35494.287625
-0.121487,1,35507.646106
-0.136203,1,35519.457792
-0.184696,1,35532.738358
-0.09234,1,35546.848596
-0.178152,1,35557.428973
-0.094146,1,35567.734819
-0.060331,1,35581.071624
-0.085067,1,35594.488299
-0.219819,1,35605.939944
-0.152564,1,35619.980423
-0.151839,1,35632.136227
-0.147264,1,35644.399626
-0.084864,1,35656.577651
-0.208268,1,35665.792136
-0.078921,1,35678.774197
-0.133206,1,35692.622999
-0.076453,1,35701.716174
-0.097089,1,35712.434132
-0.180821,1,35723.472246
-0.188013,1,35735.810477
-0.257508,1,35751.529344
-0.13708,1,35768.458694
-0.137006,1,35778.836015
-0.118567,1,35792.752049
-0.113099,1,35802.678747
-0.236882,1,35814.068864
-0.174682,1,35831.620495
-0.164184,1,35837.81034
-0.170037,1,35852.02872
-0.146594,1,35865.403665
-0.194879,1,35878.027277
-0.195151,1,35888.288003
-0.081784,1,35901.138665
-0.172264,1,35910.781031
-0.045731,1,35921.07387
-0.047343,1,35927.022791
-0.143663,1,35937.42492
-0.073173,1,35950.998737
-0.211763,1,35961.412706
-0.048194,1,35971.465651
-0.213091,1,35981.791905
-0.188817,1,35990.359536
-0.132571,1,36003.470992
-0.145489,1,36014.358497
-0.138136,1,36026.662758
-0.149493,1,36039.64108
-0.138562,1,36049.078115
-0.108383,1,36060.740278
-0.168375,1,36071.799471
-0.139991,1,36079.304973
-0.141605,1,36089.75319
-0.203501,1,36103.123696
-0.211482,1,36116.935457
-0.106875,1,36125.739587
-0.157281,1,36140.482203
-0.113449,1,36154.279744
-0.133425,1,36168.241385
-0.201373,1,36180.542118
-0.096259,1,36197.420987
-0.199275,1,36213.982597
-0.204225,1,36224.854917
-0.238667,1,36237.238391
-0.112303,1,36253.510892
-0.229191,1,36266.500735
-0.155226,1,36279.398642
-0.045165,1,36289.131126
-0.170632,1,36302.830075
-0.112767,1,36318.105792
-0.233764,1,36331.034437
-0.128606,1,36344.378966
-0.03304,1,36356.390608
-0.153382,1,36367.173212
-0.182236,1,36373.315547
-0.211094,1,36383.631761
-0.13449,1,36399.378954
-0.074503,1,36409.443463
-0.248422,1,36419.251293
-0.171877,1,36432.3252
-0.111286,1,36452.479345
-0.11871,1,36464.904198
-0.158547,1,36475.75501
-0.154163,1,36481.160175
-0.031729,1,36489.814247
-0.084379,1,36500.15766
-0.176769,1,36514.846488
-0.181542,1,36525.481292
-0.181637,1,36534.147166
-0.069394,1,36546.875861
-0.197295,1,36560.299414
-0.210129,1,36574.13713
-0.136535,1,36590.812073
-0.159917,1,36601.3551
-0.178587,1,36616.409436
-0.162785,1,36630.49819
-0.138803,1,36639.08571
-0.06758,1,36653.507676
-0.061312,1,36662.965191
-0.155116,1,36675.923253
-0.121494,1,36689.936091
-0.111048,1,36700.819904
-0.110337,1,36711.475452
-0.258776,1,36722.063043
-0.187381,1,36734.967252
-0.182726,1,36745.179136
-0.22066,1,36758.418656
-0.124973,1,36768.840598
-0.123791,1,36781.817227
-0.083891,1,36791.847108
-0.219902,1,36804.862342
-0.192028,1,36814.99931
-0.169854,1,36829.994798
-0.177846,1,36845.705033
-0.182993,1,36855.965792
-0.123887,1,36868.571839
-0.126563,1,36882.301083
-0.161146,1,36892.977519
-0.047914,1,36903.547377
-0.123316,1,36919.516121
-0.129954,1,36930.839489
-0.106224,1,36937.272763
-0.113289,1,36952.122671
-0.080107,1,36966.536453
-0.218446,1,36978.556007
-0.083637,1,36990.422828
-0.095466,1,36999.310558
-0.13668,1,37008.981246
-0.066153,1,37015.453603
-0.231069,1,37029.654092
-0.113454,1,37042.848688
-0.070888,1,37055.112355
-0.181892,1,37065.647295
-0.137563,1,37074.978014
-0.115874,1,37089.30612
-0.105684,1,37103.418103
-0.125836,1,37115.317884
-0.054741,1,37128.935443
-0.103689,1,37138.155299
-0.173777,1,37153.03283
-0.120538,1,37164.848581
-0.083026,1,37177.86418
-0.181428,1,37183.63903
-0.143587,1,37193.069098
-0.151293,1,37203.57099
-0.120606,1,37214.005182
-0.17673,1,37225.906557
-0.164205,1,37236.253778
-0.06842,1,37249.512005
-0.240434,1,37266.88961
-0.146984,1,37283.864339
-0.106106,1,37297.623532
-0.053301,1,37308.672508
-0.063979,1,37321.21853
-0.181158,1,37331.748964
-0.195843,1,37342.268762
-0.09594,1,37356.459756
-0.177824,1,37368.822617
-0.132732,1,37379.713531
-0.139521,1,37390.088931
-0.178214,1,37403.21236
-0.163757,1,37409.473293
-0.062405,1,37418.939101
-0.083223,1,37427.62996
-0.211396,1,37436.40199
-0.167842,1,37446.487271
-0.144817,1,37460.56752
-0.120904,1,37473.982603
-0.103858,1,37483.886342
-0.120937,1,37492.810805
-0.116527,1,37508.398073
-0.103849,1,37522.946916
-0.085587,1,37535.379872
-0.116827,1,37544.498244
-0.173251,1,37550.383738
-0.148615,1,37559.898715
-0.05124,1,37570.80911
-0.129236,1,37584.462433
-0.225654,1,37599.140988
-0.155197,1,37612.505288
-0.13111,1,37628.530861
-0.199437,1,37640.929857
-0.197173,1,37654.648106
-0.132186,1,37669.586225
-0.170761,1,37680.703807
-0.193053,1,37696.509574
-0.112814,1,37709.296353
-0.128209,1,37720.591709
-0.236361,1,37730.69109
-0.038567,1,37741.34097
-0.108344,1,37752.093665
-0.090847,1,37761.294199
-0.133023,1,37777.203243
-0.101921,1,37783.615379
-0.185453,1,37789.602573
-0.191042,1,37800.455479
-0.081501,1,37810.845437
-0.210139,1,37826.295092
-0.104189,1,37841.057935
-0.125389,1,37847.20424
-0.139811,1,37858.861718
-0.11654,1,37872.467502
-0.238008,1,37886.383325
-0.105164,1,37900.293913
-0.21416,1,37916.094866
-0.091849,1,37929.41381
-0.171619,1,37935.411256
-0.135914,1,37949.621656
-0.193805,1,37959.898082
-0.176335,1,37970.489879
-0.143724,1,37984.872991
-0.149198,1,38004.201357
-0.179248,1,38020.387496
-0.091243,1,38034.095732
-0.049042,1,38046.742092
-0.1842,1,38056.412461
-0.147027,1,38070.399821
-0.240784,1,38080.673559
-0.238544,1,38092.338072
-0.097113,1,38108.722775
-0.158825,1,38122.797747
-0.177841,1,38133.719677
-0.091222,1,38145.521255
-0.182453,1,38162.150141
-0.085373,1,38175.416615
-0.195609,1,38181.249537
-0.095105,1,38190.187292
-0.087166,1,38199.380757
-0.124741,1,38209.343061
-0.174146,1,38220.587241
-0.178108,1,38229.517967
-0.216289,1,38239.193094
-0.159101,1,38253.210602
-0.196107,1,38269.180691
-0.143298,1,38278.907423
-0.119353,1,38289.240813
-0.071803,1,38301.582297
-0.090401,1,38316.089429
-0.239301,1,38328.594321
-0.119078,1,38340.623234
-0.160293,1,38352.448315
-0.073075,1,38361.839164
-0.158411,1,38375.813608
-0.101797,1,38385.948001
-0.165607,1,38399.306183
-0.24982,1,38406.073752
-0.187631,1,38419.575544
-0.180698,1,38436.631454
-0.049452,1,38449.381706
-0.083849,1,38461.364403
-0.206595,1,38470.850919
-0.04764,1,38481.402704
-0.091187,1,38487.721727
-0.074121,1,38504.102479
-0.208,1,38517.245916
-0.177804,1,38530.383077
-0.18929,1,38540.941181
-0.082153,1,38550.964273
-0.190673,1,38566.245404
-0.187327,1,38576.791993
-0.192151,1,38594.305388
-0.130629,1,38613.157133
-0.172008,1,38624.086168
-0.173205,1,38635.487258
-0.093839,1,38649.041118
-0.09739,1,38659.569318
-0.115777,1,38672.720855
-0.130713,1,38685.778852
-0.115729,1,38698.695162
-0.167618,1,38712.756738
-0.124454,1,38722.868432
-0.067668,1,38735.762479
-0.190628,1,38749.964293
-0.277471,1,38760.996593
-0.059724,1,38774.774784
-0.110854,1,38780.701867
-0.037415,1,38787.008583
-0.104902,1,38793.44752
-0.133736,1,38806.521759
-0.177845,1,38819.48252
-0.130339,1,38834.305728
-0.123688,1,38844.289186
-0.217012,1,38855.118432
-0.117875,1,38867.09196
-0.090698,1,38880.852375
-0.05798,1,38894.933464
-0.095796,1,38905.806418
-0.117885,1,38912.565097
-0.169792,1,38919.553236
-0.077663,1,38939.796389
-0.062102,1,38954.870448
-0.067934,1,38965.400596
-0.090292,1,38975.796361
-0.049795,1,38991.969327
-0.065914,1,39002.387935
-0.201287,1,39012.824866
